"LR No.","Master waybill","Warehouse Name","Description ","Order Id","Service Code","Vendor Code","Total Weight (in KG)","Actual Weight","Box Count ",Length,Breadth,Height,"Payment Mode","COD AMOUNT",Insurance,"e-Way bill","Invoice Amount","Invoice No","Shipper GSTIN","Consignee GSTIN",Company,"Consignee Name",Contact,Address,"Destination Pincode","Destination City","Destination State","Origin Pincode",Date,"Customer Code","Import Status","Error Message"
990048781,58165972620,32970074,BOX,46685,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,3,1,10,10,10,PREPAID,,,,40000,,,,"Universal World Wide Express","MALIYALA NAGARAJU",,,600057,CHENNAI,"Tamil Nadu",400078,25/5/2026,32987497,Success,"Inserted Successfully"
990048780,21040142266,32970153,BOX,1.02E+11,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0.5,1,10,10,10,PREPAID,,,,1,,,,"SSBC Global Logistics Private Limited","Operation Support – FEMA TEAM",,,400063,MUMBAI,Maharashtra,411016,25/5/2026,32987397,Success,"Inserted Successfully"
58911404510,58911404510,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,110030,DELHI,Delhi,781003,22/5/2026,32987296,Failed,"Order ID can not be blank"
58046137870,58046137870,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,7,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,600041,CHENNAI,"Tamil Nadu",781003,21/5/2026,32987296,Failed,"Order ID can not be blank"
990048777,58165971964,32970074,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,15,8.01,3,10,10,10,PREPAID,,,,4080,,,,"Universal World Wide Express","MIRVAANA ACTIVE KIDS PVT LTD",,,122009,GURGAON,Haryana,400078,25/5/2026,32987497,Failed,"Order ID can not be blank"
990048775,53658401926,32970074,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,37,37,1,10,10,10,PREPAID,,,,161573.81,,,,"Universal World Wide Express","PARSONS NUTRITIONALS PVT LTD `",,,562112,KANAKAPURA,,400078,25/5/2026,32987497,Failed,"Order ID can not be blank"
990048774,21040129666,32987597,BOX,HR2260603986,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,2.51,1,1,10,10,10,PREPAID,,,,11210,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Saravana Kumar M",,,627011,TIRUNELVELI,"Tamil Nadu",122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048773,21040129633,32987597,BOX,HR2260603985,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,7.5,7.5,1,10,10,10,PREPAID,,,,41753,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Love Aditya Bendil",,,302017,JAIPUR,Rajasthan,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048772,21040129585,32987597,BOX,HR2260603984,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.82,0.5,1,10,10,10,PREPAID,,,,11711,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","S. Jayaprakash",,,600041,CHENNAI,"Tamil Nadu",122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048771,21040129390,32987597,BOX,HR2260603983,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1.5,1.5,1,10,10,10,PREPAID,,,,59281,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Tirthmal Bairwa",,,110007,DELHI,Delhi,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048770,21040129272,32987597,BOX,HR2260603982,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.82,0.5,1,10,10,10,PREPAID,,,,1648,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Gireesh Kumar",,,682023,ELAMAKKARA,,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048769,21040129154,32987597,BOX,HR2260603980,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,2.51,1.5,1,10,10,10,PREPAID,,,,31606,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Laxminarayan Saini",,,302016,JAIPUR,Rajasthan,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048768,21040128944,32987597,BOX,HR2260603978,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.82,0.5,1,10,10,10,PREPAID,,,,11500,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Vishal Kanhare",,,413004,SOLAPUR,Maharashtra,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048767,21040128745,32987597,BOX,HR2260603977,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.82,0.5,1,10,10,10,PREPAID,,,,881,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Prasanta Kumar Dash",,,751015,BHUBANESHWAR,,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048766,21040128561,32987597,BOX,HR2260603976,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,2.51,1.5,1,10,10,10,PREPAID,,,,79045,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","C.H. Gopi",,,522004,GUNTUR,"Andhra Pradesh",122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048765,21040128351,32987597,BOX,HR2260603957,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,2.51,1,1,10,10,10,PREPAID,,,,11210,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Swapnil Hosmani",,,400708,"NAVI MUMBAI",Maharashtra,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048764,21040128185,32987597,BOX,HR2260603943,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1.5,1.5,1,10,10,10,PREPAID,,,,37760,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Navin P Ninan",,,682018,COCHIN,,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048763,21040128115,32987597,BOX,HR2260603971,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1.5,1.5,1,10,10,10,PREPAID,,,,52584,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Anup Jagtap",,,422008,NASHIK,Maharashtra,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048762,21040128001,32987597,BOX,HR2260603970,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1.5,1.5,1,10,10,10,PREPAID,,,,15271,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Soumen Panja",,,713101,BARDHAMAN,"West Bengal",122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048761,21040127894,32987597,BOX,HR2260603969,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,2.51,1.5,1,10,10,10,PREPAID,,,,40608,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Deepak Bargoti",,,305003,AJMER,Rajasthan,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048760,21040127754,32987597,BOX,HR2260603968,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.82,0.5,1,10,10,10,PREPAID,,,,11246,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Sunil Ghate",,,440023,NAGPUR,Maharashtra,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048759,21040127625,32987597,BOX,HR2260603966,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.82,0.5,1,10,10,10,PREPAID,,,,1133,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","C.H. Gopi",,,522004,GUNTUR,"Andhra Pradesh",122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048758,21040127533,32987597,BOX,HR2260603964,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,6.42,5.5,1,10,10,10,PREPAID,,,,83197,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Sanjay Kumar - CVPS Engineer",,,700001,KOLKATA,"West Bengal",122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048757,21040127452,32987597,BOX,HR2260603963,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,2.51,2.5,1,10,10,10,PREPAID,,,,72938,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Aman Jangra",,,110058,DELHI,Delhi,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048756,21040127382,32987597,BOX,HR2260603962,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,6.42,5,1,10,10,10,PREPAID,,,,52484,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Vasudev Prajapat",,,332001,SIKAR,Rajasthan,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048755,21040127323,32987597,BOX,HR2260603961,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.82,0.5,1,10,10,10,PREPAID,,,,9950,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Suvrajit Chakraborty",,,711113,HOWRAH,"West Bengal",122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048754,21040127231,32987597,BOX,HR2260603960,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1.5,1.5,1,10,10,10,PREPAID,,,,9509,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Gireesh Kumar",,,682023,ELAMAKKARA,,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048753,21040127135,32987597,BOX,HR2260603959,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.82,0.5,1,10,10,10,PREPAID,,,,6443,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Gireesh Kumar",,,682023,ELAMAKKARA,,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048752,21040127032,32987597,BOX,HR2260603958,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.82,0.5,1,10,10,10,PREPAID,,,,621,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Rajesh Kamble",,,413512,LATUR,Maharashtra,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048751,21040126903,32987597,BOX,HR2260603956,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,1,1,1,10,10,10,PREPAID,,,,7395,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Shrikant Dakane",,,431010,AURANGABAD,Bihar,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048750,21040126855,32987597,BOX,HR2260603955,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.82,0.5,1,10,10,10,PREPAID,,,,4491,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED",N.Sabhareesan,,,636001,SALEM,"Tamil Nadu",122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048749,21040126741,32987597,BOX,HR2260603954,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.82,0.5,1,10,10,10,PREPAID,,,,46880,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","ANIL S NAIR",,,673002,KOZHIKODE,Kerala,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048748,21040126612,32987597,BOX,HR2260603953,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,2.51,1,1,10,10,10,PREPAID,,,,31058,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Shrikant Dakane",,,431010,AURANGABAD,Bihar,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048747,21040126520,32987597,BOX,HR2260603952,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,2.51,2,1,10,10,10,PREPAID,,,,23667,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Deepak Bargoti",,,305003,AJMER,Rajasthan,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048746,21040126343,32987597,BOX,HR2260603951,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,6.42,5,1,10,10,10,PREPAID,,,,107680,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED",N.Sabhareesan,,,636001,SALEM,"Tamil Nadu",122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048745,21040126295,32987597,BOX,HR2260603950,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,6.42,1,1,10,10,10,PREPAID,,,,68535,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Deepak Arasu",,,638003,ERODE,"Tamil Nadu",122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048744,21040126181,32987597,BOX,HR2260603949,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.82,0.5,1,10,10,10,PREPAID,,,,821,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED",Gunasaker.C,,,625016,MADURAI,"Tamil Nadu",122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048743,21040126085,32987597,BOX,HR2260603948,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.82,0.5,1,10,10,10,PREPAID,,,,17148,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Rupesh Suresh Manve",,,400033,MUMBAI,Maharashtra,122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048742,21040125982,32987597,BOX,HR2260603947,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.82,0.5,1,10,10,10,PREPAID,,,,75,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","Kushal Singh",,,211001,ALLAHABAD,"Uttar Pradesh",122018,25/5/2026,32987597,Failed,"Wrong Warehouse"
990048741,58165970494,32970074,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,3,1,10,10,10,PREPAID,,,,35000,,,,"Universal World Wide Express","TANY KASHYAP",,,110095,DELHI,Delhi,400078,25/5/2026,32987497,Failed,"Order ID can not be blank"
51934613323,51934613323,32970297,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,12,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,700143,KOLKATA,"West Bengal",781003,21/5/2026,32987296,Failed,"Order ID can not be blank"
990048739,21040076643,32987494,BOX,MRC,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0.5,1,10,10,10,PREPAID,,,,0,,,,"MR CARGO SERVICES","QUICK FURNISH",,,422002,NASHIK,Maharashtra,380058,25/5/2026,32987494,Success,"Inserted Successfully"
58046137962,58046137962,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,6,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,560001,BANGALORE,Karnataka,781003,20/5/2026,32987296,Failed,"Order ID can not be blank"
58046137925,58046137925,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,700143,KOLKATA,"West Bengal",781003,20/5/2026,32987296,Failed,"Order ID can not be blank"
58046137914,58046137914,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,400016,MUMBAI,Maharashtra,781003,20/5/2026,32987296,Failed,"Order ID can not be blank"
58046137903,58046137903,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,31,31,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,600041,CHENNAI,"Tamil Nadu",781003,20/5/2026,32987296,Failed,"Order ID can not be blank"
58046137892,58046137892,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,5,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,411004,PUNE,Maharashtra,781003,20/5/2026,32987296,Failed,"Order ID can not be blank"
51934613345,51934613345,32970297,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,23,23,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,700143,KOLKATA,"West Bengal",781003,20/5/2026,32987296,Failed,"Order ID can not be blank"
58046137881,58046137881,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,6,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,600041,CHENNAI,"Tamil Nadu",781003,19/5/2026,32987296,Failed,"Order ID can not be blank"
58046137866,58046137866,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,18,18,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,600041,CHENNAI,"Tamil Nadu",781003,18/5/2026,32987296,Failed,"Order ID can not be blank"
990048735,21040040943,32987598,BOX,0,PAFEX_DOCUMENTS_TIME_CRITICAL,Bluedart_DP,0.5,0.5,1,10,10,10,PREPAID,,,,2352,,,,"VISHWAS MULTITECH SYSTEM PRIVATE LIMITED","Jaibrat Pradeep",,,851127,MANJHAUL,,110037,25/5/2026,32987598,Failed,"Order ID can not be blank"
58046137855,58046137855,32970297,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,10,7,1,10,10,10,PREPAID,,,,0,,,,"YCH Logistics India Pvt. Ltd (GUWAHATI)","LENOVO INDIA PVT LTD",,,600041,CHENNAI,"Tamil Nadu",781003,18/5/2026,32987296,Failed,"Order ID can not be blank"
